event_time,Timestamp,UserID,SessionID,EventType,ProductID,Amount,Outcome
0 days 00:09:17.200000,09:17.2,396,4,product_view,prod_2737,,
0 days 00:07:24.800000,07:24.8,396,4,click,,,
0 days 00:38:38.800000,38:38.8,396,4,add_to_cart,prod_5253,,
0 days 00:05:44.700000,05:44.7,396,4,add_to_cart,prod_1875,,
0 days 00:04:52.500000,04:52.5,396,4,login,,,
0 days 00:35:24.600000,35:24.6,396,4,product_view,prod_8285,,
0 days 00:20:00.900000,20:00.9,396,4,login,,,
0 days 00:26:37.400000,26:37.4,396,5,click,,,
0 days 00:59:44.900000,59:44.9,396,5,login,,,
0 days 00:50:37,50:37.0,396,5,logout,,,
0 days 00:47:27.900000,47:27.9,396,5,click,,,
0 days 00:45:19.900000,45:19.9,396,5,add_to_cart,prod_4051,,
0 days 00:41:05.500000,41:05.5,396,5,login,,,
0 days 00:51:10.400000,51:10.4,396,6,product_view,prod_3042,,
0 days 00:14:12,14:12.0,396,6,product_view,prod_1347,,
0 days 00:11:24,11:24.0,396,6,purchase,prod_2043,190.2348401867654,purchase
0 days 00:00:57.400000,00:57.4,396,6,login,,,
0 days 00:17:21.900000,17:21.9,396,6,page_view,,,
0 days 00:25:53.300000,25:53.3,396,6,product_view,prod_9735,,
0 days 00:45:04.700000,45:04.7,396,7,click,,,
0 days 00:03:31.500000,03:31.5,396,7,login,,,
0 days 00:15:25.100000,15:25.1,396,7,product_view,prod_5325,,
0 days 00:09:21.600000,09:21.6,396,7,click,,,
0 days 00:15:27.200000,15:27.2,396,7,product_view,prod_2311,,
0 days 00:16:57,16:57.0,396,7,click,,,
0 days 00:32:04.300000,32:04.3,396,7,add_to_cart,prod_5391,,
0 days 00:26:35,26:35.0,396,7,purchase,prod_2011,377.0064579433104,purchase
0 days 00:20:38.400000,20:38.4,396,7,login,,,
0 days 00:01:26.400000,01:26.4,396,8,product_view,prod_7671,,
0 days 00:54:45.600000,54:45.6,396,8,product_view,prod_3257,,
0 days 00:39:47.300000,39:47.3,396,8,logout,,,
0 days 00:38:33.200000,38:33.2,396,8,click,,,
0 days 00:29:40.100000,29:40.1,396,8,login,,,
0 days 00:24:57,24:57.0,396,8,purchase,prod_9422,266.6794627415785,purchase
0 days 00:36:47.800000,36:47.8,396,8,purchase,prod_5192,305.1519399577467,purchase
0 days 00:55:59.400000,55:59.4,396,8,click,,,
0 days 00:27:36,27:36.0,396,8,add_to_cart,prod_3800,,
0 days 00:58:38.100000,58:38.1,396,8,product_view,prod_4372,,
0 days 00:43:27.900000,43:27.9,396,9,page_view,,,
0 days 00:36:47.200000,36:47.2,396,9,click,,,
0 days 00:38:11.300000,38:11.3,396,9,login,,,
0 days 00:37:25.700000,37:25.7,396,9,purchase,prod_7819,269.5306994068386,purchase
0 days 00:40:59.200000,40:59.2,396,9,click,,,
0 days 00:23:21.900000,23:21.9,396,9,login,,,
0 days 00:27:04,27:04.0,396,10,click,,,
0 days 00:00:56.600000,00:56.6,396,10,purchase,prod_7425,350.10997641190534,purchase
0 days 00:44:32.700000,44:32.7,396,10,page_view,,,
0 days 00:31:36.200000,31:36.2,396,10,click,,,
0 days 00:17:13.500000,17:13.5,396,10,add_to_cart,prod_4223,,
0 days 00:01:13.300000,01:13.3,396,10,add_to_cart,prod_3172,,
0 days 00:02:24.400000,02:24.4,396,10,product_view,prod_2665,,
0 days 00:26:52.500000,26:52.5,397,1,product_view,prod_7271,,
0 days 00:56:42.500000,56:42.5,397,1,logout,,,
0 days 00:19:32.900000,19:32.9,397,1,click,,,
0 days 00:29:36.200000,29:36.2,397,1,logout,,,
0 days 00:37:31.200000,37:31.2,397,1,click,,,
0 days 00:34:45.400000,34:45.4,397,1,click,,,
0 days 00:14:02.900000,14:02.9,397,1,product_view,prod_3938,,
0 days 00:42:08.700000,42:08.7,397,1,add_to_cart,prod_2800,,
0 days 00:01:42.800000,01:42.8,397,2,click,,,
0 days 00:19:04.100000,19:04.1,397,2,click,,,
0 days 00:53:07.400000,53:07.4,397,2,logout,,,
0 days 00:44:36.800000,44:36.8,397,2,page_view,,,
0 days 00:51:49,51:49.0,397,2,add_to_cart,prod_4369,,
0 days 00:47:39.200000,47:39.2,397,2,page_view,,,
0 days 00:59:58.600000,59:58.6,397,2,click,,,
0 days 00:24:44.400000,24:44.4,397,2,add_to_cart,prod_1058,,
0 days 00:46:00.500000,46:00.5,397,3,click,,,
0 days 00:41:18.500000,41:18.5,397,3,purchase,prod_6104,77.05473370735666,purchase
0 days 00:13:46.600000,13:46.6,397,3,product_view,prod_1640,,
0 days 00:08:18.300000,08:18.3,397,3,purchase,prod_5250,463.05354779276576,purchase
0 days 00:58:47.600000,58:47.6,397,3,product_view,prod_7514,,
0 days 00:27:10.900000,27:10.9,397,4,click,,,
0 days 00:08:40.200000,08:40.2,397,4,product_view,prod_8764,,
0 days 00:29:56.900000,29:56.9,397,4,page_view,,,
0 days 00:12:33.100000,12:33.1,397,4,add_to_cart,prod_1579,,
0 days 00:17:10.100000,17:10.1,397,4,add_to_cart,prod_6303,,
0 days 00:27:41.500000,27:41.5,397,5,logout,,,
0 days 00:16:50.200000,16:50.2,397,5,add_to_cart,prod_7824,,
0 days 00:54:42.900000,54:42.9,397,5,page_view,,,
0 days 00:50:17,50:17.0,397,5,click,,,
0 days 00:41:54.100000,41:54.1,397,5,page_view,,,
0 days 00:46:34.900000,46:34.9,397,6,add_to_cart,prod_8200,,
0 days 00:31:45.100000,31:45.1,397,6,product_view,prod_1645,,
0 days 00:51:13.700000,51:13.7,397,6,add_to_cart,prod_3964,,
0 days 00:06:30.600000,06:30.6,397,6,product_view,prod_2898,,
0 days 00:42:44.200000,42:44.2,397,6,purchase,prod_3948,227.02629945726835,purchase
0 days 00:40:28.600000,40:28.6,397,6,click,,,
0 days 00:31:03.300000,31:03.3,397,7,login,,,
0 days 00:07:45.900000,07:45.9,397,7,add_to_cart,prod_9993,,
0 days 00:14:29.800000,14:29.8,397,7,login,,,
0 days 00:21:42.400000,21:42.4,397,7,product_view,prod_2591,,
0 days 00:46:43.300000,46:43.3,397,7,purchase,prod_7779,183.9682223788868,purchase
0 days 00:57:03.300000,57:03.3,397,7,purchase,prod_5632,57.53916694855601,purchase
0 days 00:15:02.800000,15:02.8,397,7,login,,,
0 days 00:43:01.100000,43:01.1,397,7,product_view,prod_3565,,
0 days 00:22:18,22:18.0,397,8,product_view,prod_5340,,
0 days 00:58:00,58:00.0,397,8,add_to_cart,prod_4603,,
0 days 00:09:01.400000,09:01.4,397,8,purchase,prod_8000,77.34929800618391,purchase
0 days 00:01:51.400000,01:51.4,397,8,login,,,
0 days 00:21:28.400000,21:28.4,397,8,logout,,,
0 days 00:03:50.200000,03:50.2,397,8,login,,,
0 days 00:38:58.700000,38:58.7,397,8,product_view,prod_3324,,
0 days 00:14:18.200000,14:18.2,397,9,login,,,
0 days 00:37:22,37:22.0,397,9,logout,,,
0 days 00:00:16.500000,00:16.5,397,9,add_to_cart,prod_5912,,
0 days 00:55:35.900000,55:35.9,397,9,purchase,prod_9354,60.93115462059135,purchase
0 days 00:41:26.700000,41:26.7,397,9,page_view,,,
0 days 00:38:39.200000,38:39.2,397,9,click,,,
0 days 00:02:27.200000,02:27.2,397,9,add_to_cart,prod_3331,,
0 days 00:36:44.600000,36:44.6,397,9,click,,,
0 days 00:07:08,07:08.0,397,9,click,,,
0 days 00:54:21.800000,54:21.8,397,10,purchase,prod_4981,494.8407657337244,purchase
0 days 00:01:04,01:04.0,397,10,logout,,,
0 days 00:40:45.800000,40:45.8,397,10,add_to_cart,prod_1104,,
0 days 00:17:55.400000,17:55.4,397,10,click,,,
0 days 00:15:16.200000,15:16.2,397,10,add_to_cart,prod_8371,,
0 days 00:44:38.400000,44:38.4,397,10,click,,,
0 days 00:25:01.400000,25:01.4,397,10,logout,,,
0 days 00:00:22.600000,00:22.6,398,1,product_view,prod_4287,,
0 days 00:56:21.700000,56:21.7,398,1,login,,,
0 days 00:37:40.500000,37:40.5,398,1,page_view,,,
0 days 00:43:31.200000,43:31.2,398,1,page_view,,,
0 days 00:04:45.600000,04:45.6,398,1,add_to_cart,prod_5301,,
0 days 00:02:15.100000,02:15.1,398,1,purchase,prod_7137,147.96610621542837,purchase
0 days 00:29:25.200000,29:25.2,398,2,logout,,,
0 days 00:17:31.800000,17:31.8,398,2,logout,,,
0 days 00:58:59.200000,58:59.2,398,2,purchase,prod_4542,243.42295170476743,purchase
0 days 00:32:59.700000,32:59.7,398,2,logout,,,
0 days 00:55:39.500000,55:39.5,398,2,logout,,,
0 days 00:03:07.600000,03:07.6,398,2,login,,,
0 days 00:28:53.400000,28:53.4,398,2,page_view,,,
0 days 00:45:01.600000,45:01.6,398,2,purchase,prod_4791,376.8586579731694,purchase
0 days 00:02:34.200000,02:34.2,398,2,click,,,
0 days 00:43:41.100000,43:41.1,398,3,logout,,,
0 days 00:36:04.400000,36:04.4,398,3,add_to_cart,prod_1271,,
0 days 00:29:41.100000,29:41.1,398,3,login,,,
0 days 00:06:34.100000,06:34.1,398,3,click,,,
0 days 00:26:07.200000,26:07.2,398,3,page_view,,,
0 days 00:57:45.400000,57:45.4,398,3,purchase,prod_5596,55.33824339309902,purchase
0 days 00:16:54,16:54.0,398,3,purchase,prod_4386,338.5853614282093,purchase
0 days 00:29:01.900000,29:01.9,398,3,logout,,,
0 days 00:47:10.500000,47:10.5,398,4,click,,,
0 days 00:09:26.500000,09:26.5,398,4,purchase,prod_6471,339.0289207150816,purchase
0 days 00:25:17.600000,25:17.6,398,4,click,,,
0 days 00:28:55.200000,28:55.2,398,4,product_view,prod_9934,,
0 days 00:16:48.100000,16:48.1,398,4,purchase,prod_4631,203.35339693186532,purchase
0 days 00:11:08.700000,11:08.7,398,4,click,,,
0 days 00:50:15.600000,50:15.6,398,5,page_view,,,
0 days 00:58:42.200000,58:42.2,398,5,product_view,prod_5506,,
0 days 00:32:55.500000,32:55.5,398,5,login,,,
0 days 00:37:55,37:55.0,398,5,logout,,,
0 days 00:44:40.800000,44:40.8,398,5,logout,,,
0 days 00:31:05.500000,31:05.5,398,5,page_view,,,
0 days 00:29:12.700000,29:12.7,398,6,logout,,,
0 days 00:46:47.800000,46:47.8,398,6,product_view,prod_2242,,
0 days 00:59:43.600000,59:43.6,398,6,logout,,,
0 days 00:03:17.600000,03:17.6,398,6,page_view,,,
0 days 00:54:09.100000,54:09.1,398,6,login,,,
0 days 00:08:57.800000,08:57.8,398,7,add_to_cart,prod_3993,,
0 days 00:41:38.500000,41:38.5,398,7,add_to_cart,prod_4236,,
0 days 00:50:04,50:04.0,398,7,login,,,
0 days 00:43:47.600000,43:47.6,398,7,add_to_cart,prod_6216,,
0 days 00:54:58.800000,54:58.8,398,7,add_to_cart,prod_1147,,
0 days 00:42:06.300000,42:06.3,398,7,add_to_cart,prod_5343,,
0 days 00:55:34.400000,55:34.4,398,7,purchase,prod_7013,108.2670561,purchase
0 days 00:16:24.100000,16:24.1,398,7,logout,,,
0 days 00:52:28.300000,52:28.3,398,7,logout,,,
0 days 00:47:03.600000,47:03.6,398,7,product_view,prod_1914,,
0 days 00:31:47.300000,31:47.3,398,8,click,,,
0 days 00:31:58.200000,31:58.2,398,8,login,,,
0 days 00:40:08.300000,40:08.3,398,8,logout,,,
0 days 00:21:43.400000,21:43.4,398,8,logout,,,
0 days 00:50:56.600000,50:56.6,398,8,logout,,,
0 days 00:48:52.600000,48:52.6,398,8,logout,,,
0 days 00:28:27.400000,28:27.4,398,8,logout,,,
0 days 00:41:43.300000,41:43.3,398,9,add_to_cart,prod_7513,,
0 days 00:52:45.400000,52:45.4,398,9,page_view,,,
0 days 00:27:37,27:37.0,398,9,click,,,
0 days 00:08:47.200000,08:47.2,398,9,product_view,prod_9194,,
0 days 00:59:43.100000,59:43.1,398,9,product_view,prod_7861,,
0 days 00:20:33.400000,20:33.4,398,10,page_view,,,
0 days 00:34:34,34:34.0,398,10,click,,,
0 days 00:17:36,17:36.0,398,10,login,,,
0 days 00:55:38.700000,55:38.7,398,10,purchase,prod_4220,67.36264515054197,purchase
0 days 00:43:32.500000,43:32.5,398,10,click,,,
0 days 00:54:11.900000,54:11.9,398,10,purchase,prod_5671,298.5253092188813,purchase
0 days 00:14:27.300000,14:27.3,398,10,page_view,,,
0 days 00:41:50.300000,41:50.3,399,1,logout,,,
0 days 00:18:24,18:24.0,399,1,login,,,
0 days 00:16:16.900000,16:16.9,399,1,page_view,,,
0 days 00:29:48.900000,29:48.9,399,1,click,,,
0 days 00:15:02,15:02.0,399,1,add_to_cart,prod_3288,,
0 days 00:08:59.600000,08:59.6,399,1,add_to_cart,prod_2369,,
0 days 00:25:30.400000,25:30.4,399,2,product_view,prod_1252,,
0 days 00:41:15,41:15.0,399,2,page_view,,,
0 days 00:26:50.900000,26:50.9,399,2,page_view,,,
0 days 00:22:57.900000,22:57.9,399,2,logout,,,
0 days 00:28:27.800000,28:27.8,399,2,login,,,
0 days 00:11:48.500000,11:48.5,399,2,page_view,,,
0 days 00:47:42,47:42.0,399,3,add_to_cart,prod_2896,,
0 days 00:12:29.400000,12:29.4,399,3,click,,,
0 days 00:41:07.600000,41:07.6,399,3,logout,,,
0 days 00:25:05.200000,25:05.2,399,3,page_view,,,
0 days 00:10:44.200000,10:44.2,399,3,page_view,,,
0 days 00:27:47.800000,27:47.8,399,3,login,,,
0 days 00:33:55.700000,33:55.7,399,3,login,,,
0 days 00:41:58.100000,41:58.1,399,3,add_to_cart,prod_4671,,
0 days 00:07:11.500000,07:11.5,399,3,add_to_cart,prod_9621,,
0 days 00:16:05.200000,16:05.2,399,4,login,,,
0 days 00:21:31.800000,21:31.8,399,4,click,,,
0 days 00:54:55.900000,54:55.9,399,4,page_view,,,
0 days 00:09:38.300000,09:38.3,399,4,purchase,prod_9563,323.55557021403064,purchase
0 days 00:36:01.400000,36:01.4,399,4,click,,,
0 days 00:39:56.100000,39:56.1,399,4,purchase,prod_4535,424.3509575,purchase
0 days 00:06:44.500000,06:44.5,399,4,logout,,,
0 days 00:27:03.500000,27:03.5,399,4,login,,,
0 days 00:47:13.300000,47:13.3,399,4,login,,,
0 days 00:56:57,56:57.0,399,5,logout,,,
0 days 00:57:57.600000,57:57.6,399,5,click,,,
0 days 00:17:12.100000,17:12.1,399,5,page_view,,,
0 days 00:37:37.300000,37:37.3,399,5,product_view,prod_4724,,
0 days 00:32:27.900000,32:27.9,399,5,add_to_cart,prod_7296,,
0 days 00:23:06.200000,23:06.2,399,5,purchase,prod_4659,300.29764359132486,purchase
0 days 00:55:28.800000,55:28.8,399,6,page_view,,,
0 days 00:24:18.100000,24:18.1,399,6,logout,,,
0 days 00:22:58.400000,22:58.4,399,6,login,,,
0 days 00:11:58.200000,11:58.2,399,6,add_to_cart,prod_1470,,
0 days 00:33:29,33:29.0,399,6,add_to_cart,prod_2879,,
0 days 00:56:51.800000,56:51.8,399,6,page_view,,,
0 days 00:37:34.900000,37:34.9,399,6,purchase,prod_3415,161.04343761533966,purchase
0 days 00:18:47,18:47.0,399,6,page_view,,,
0 days 00:47:20.300000,47:20.3,399,6,product_view,prod_9917,,
0 days 00:15:50.900000,15:50.9,399,7,page_view,,,
0 days 00:18:33.800000,18:33.8,399,7,purchase,prod_1912,453.6450818909141,purchase
0 days 00:26:38.800000,26:38.8,399,7,page_view,,,
0 days 00:38:13.800000,38:13.8,399,7,purchase,prod_9610,414.7632636215033,purchase
0 days 00:15:16.900000,15:16.9,399,7,login,,,
0 days 00:17:27.200000,17:27.2,399,7,page_view,,,
0 days 00:53:00.800000,53:00.8,399,7,add_to_cart,prod_2723,,
0 days 00:42:21.800000,42:21.8,399,7,product_view,prod_1291,,
0 days 00:58:19.100000,58:19.1,399,7,purchase,prod_4348,127.59389523289356,purchase
0 days 00:31:10.100000,31:10.1,399,7,click,,,
0 days 00:15:13.600000,15:13.6,399,8,page_view,,,
0 days 00:05:57.400000,05:57.4,399,8,click,,,
0 days 00:13:00.800000,13:00.8,399,8,product_view,prod_8962,,
0 days 00:42:48.200000,42:48.2,399,8,purchase,prod_6769,222.6514462820655,purchase
0 days 00:29:52.100000,29:52.1,399,8,product_view,prod_1306,,
0 days 00:05:29.900000,05:29.9,399,8,purchase,prod_1984,303.29532974562386,purchase
0 days 00:50:43.300000,50:43.3,399,8,product_view,prod_9196,,
0 days 00:49:12.700000,49:12.7,399,8,login,,,
0 days 00:14:14.300000,14:14.3,399,8,product_view,prod_6343,,
0 days 00:08:11.400000,08:11.4,399,9,login,,,
0 days 00:43:26.200000,43:26.2,399,9,click,,,
0 days 00:23:40.500000,23:40.5,399,9,add_to_cart,prod_7681,,
0 days 00:07:39,07:39.0,399,9,login,,,
0 days 00:41:37.800000,41:37.8,399,9,product_view,prod_8841,,
0 days 00:11:03.500000,11:03.5,399,9,click,,,
0 days 00:33:11.800000,33:11.8,399,9,purchase,prod_4007,173.22443087595676,purchase
0 days 00:27:43.100000,27:43.1,399,10,logout,,,
0 days 00:49:53.800000,49:53.8,399,10,add_to_cart,prod_2323,,
0 days 00:42:23.100000,42:23.1,399,10,login,,,
0 days 00:53:26.600000,53:26.6,399,10,page_view,,,
0 days 00:20:10,20:10.0,399,10,page_view,,,
0 days 00:58:12.900000,58:12.9,399,10,click,,,
0 days 00:35:09.900000,35:09.9,399,10,click,,,
0 days 00:14:39,14:39.0,399,10,login,,,
0 days 00:44:01.700000,44:01.7,400,1,click,,,
0 days 00:13:34.400000,13:34.4,400,1,logout,,,
0 days 00:34:16.200000,34:16.2,400,1,page_view,,,
0 days 00:56:59.900000,56:59.9,400,1,login,,,
0 days 00:32:44.900000,32:44.9,400,1,page_view,,,
0 days 00:49:03.900000,49:03.9,400,2,purchase,prod_2605,440.0982492585325,purchase
0 days 00:24:35.800000,24:35.8,400,2,product_view,prod_7154,,
0 days 00:53:47.300000,53:47.3,400,2,login,,,
0 days 00:00:52.700000,00:52.7,400,2,add_to_cart,prod_3020,,
0 days 00:19:59.400000,19:59.4,400,2,purchase,prod_1823,96.95234846343428,purchase
0 days 00:04:57.800000,04:57.8,400,3,click,,,
0 days 00:51:08.100000,51:08.1,400,3,logout,,,
0 days 00:49:22,49:22.0,400,3,product_view,prod_1152,,
0 days 00:18:00.900000,18:00.9,400,3,purchase,prod_4579,148.97077394159004,purchase
0 days 00:40:06.500000,40:06.5,400,3,page_view,,,
0 days 00:03:52.600000,03:52.6,400,4,logout,,,
0 days 00:09:05.200000,09:05.2,400,4,page_view,,,
0 days 00:53:12.300000,53:12.3,400,4,page_view,,,
0 days 00:38:48.400000,38:48.4,400,4,add_to_cart,prod_2624,,
0 days 00:41:46.100000,41:46.1,400,4,purchase,prod_1306,366.3921772999944,purchase
0 days 00:08:19.200000,08:19.2,400,4,purchase,prod_1803,437.5428741838721,purchase
0 days 00:08:09.800000,08:09.8,400,5,product_view,prod_1134,,
0 days 00:51:44.900000,51:44.9,400,5,page_view,,,
0 days 00:05:13.700000,05:13.7,400,5,purchase,prod_9220,310.5058381,purchase
0 days 00:33:29.200000,33:29.2,400,5,purchase,prod_9681,383.08214495086185,purchase
0 days 00:03:05.800000,03:05.8,400,5,product_view,prod_5583,,
0 days 00:39:35.200000,39:35.2,400,5,page_view,,,
0 days 00:58:16.200000,58:16.2,400,5,purchase,prod_6795,148.30880802583692,purchase
0 days 00:43:45.800000,43:45.8,400,6,product_view,prod_6844,,
0 days 00:28:42.600000,28:42.6,400,6,page_view,,,
0 days 00:50:32.400000,50:32.4,400,6,add_to_cart,prod_4978,,
0 days 00:53:22.700000,53:22.7,400,6,logout,,,
0 days 00:27:09.600000,27:09.6,400,6,logout,,,
0 days 00:41:54.200000,41:54.2,400,6,page_view,,,
0 days 00:45:42.700000,45:42.7,400,6,add_to_cart,prod_8414,,
0 days 00:29:33.500000,29:33.5,400,6,login,,,
0 days 00:47:59.100000,47:59.1,400,7,add_to_cart,prod_1871,,
0 days 00:47:59.800000,47:59.8,400,7,logout,,,
0 days 00:11:27.900000,11:27.9,400,7,login,,,
0 days 00:08:59.900000,08:59.9,400,7,logout,,,
0 days 00:46:17.800000,46:17.8,400,7,add_to_cart,prod_5835,,
0 days 00:23:51,23:51.0,400,8,login,,,
0 days 00:00:16.900000,00:16.9,400,8,login,,,
0 days 00:55:29.400000,55:29.4,400,8,product_view,prod_7594,,
0 days 00:12:25.500000,12:25.5,400,8,page_view,,,
0 days 00:26:19,26:19.0,400,8,purchase,prod_1272,321.70770190003714,purchase
0 days 00:59:47.900000,59:47.9,400,8,click,,,
0 days 00:06:51.600000,06:51.6,400,8,logout,,,
0 days 00:09:32.900000,09:32.9,400,9,purchase,prod_5944,27.60855798262737,purchase
0 days 00:31:08.400000,31:08.4,400,9,logout,,,
0 days 00:57:39.500000,57:39.5,400,9,logout,,,
0 days 00:54:22.400000,54:22.4,400,9,page_view,,,
0 days 00:02:24.100000,02:24.1,400,9,purchase,prod_1830,389.3873631256843,purchase
0 days 00:06:14.200000,06:14.2,400,9,click,,,
0 days 00:12:09.500000,12:09.5,400,9,add_to_cart,prod_4509,,
0 days 00:49:39.800000,49:39.8,400,9,product_view,prod_3527,,
0 days 00:49:31.500000,49:31.5,400,9,product_view,prod_6079,,
0 days 00:57:12.100000,57:12.1,400,9,purchase,prod_5562,330.29468859553725,purchase
0 days 00:03:17.200000,03:17.2,400,10,logout,,,
0 days 00:02:19.700000,02:19.7,400,10,logout,,,
0 days 00:29:33.800000,29:33.8,400,10,purchase,prod_6383,237.10048980681248,purchase
0 days 00:45:04.200000,45:04.2,400,10,login,,,
0 days 00:52:53.600000,52:53.6,400,10,product_view,prod_1022,,
0 days 00:45:59.100000,45:59.1,400,10,logout,,,
0 days 00:14:41.300000,14:41.3,400,10,login,,,
0 days 00:34:10.800000,34:10.8,400,10,logout,,,
0 days 00:24:22.700000,24:22.7,400,10,page_view,,,
0 days 00:09:04.600000,09:04.6,401,1,click,,,
0 days 00:06:39.400000,06:39.4,401,1,add_to_cart,prod_5133,,
0 days 00:01:02.800000,01:02.8,401,1,purchase,prod_5837,17.483590731054516,purchase
0 days 00:58:57.400000,58:57.4,401,1,logout,,,
0 days 00:13:41.500000,13:41.5,401,1,login,,,
0 days 00:34:10,34:10.0,401,1,logout,,,
0 days 00:06:01,06:01.0,401,2,click,,,
0 days 00:17:34.600000,17:34.6,401,2,purchase,prod_3003,427.88043281020686,purchase
0 days 00:00:47.300000,00:47.3,401,2,product_view,prod_4429,,
0 days 00:48:21.600000,48:21.6,401,2,page_view,,,
0 days 00:14:03.600000,14:03.6,401,2,login,,,
0 days 00:55:23,55:23.0,401,2,add_to_cart,prod_4451,,
0 days 00:53:32.700000,53:32.7,401,2,purchase,prod_6336,433.24450292366686,purchase
0 days 00:50:44.200000,50:44.2,401,2,page_view,,,
0 days 00:46:02.500000,46:02.5,401,2,product_view,prod_8462,,
0 days 00:34:41.500000,34:41.5,401,3,page_view,,,
0 days 00:08:48.100000,08:48.1,401,3,purchase,prod_8976,310.3787201535588,purchase
0 days 00:32:44.200000,32:44.2,401,3,add_to_cart,prod_3732,,
0 days 00:23:04,23:04.0,401,3,click,,,
0 days 00:31:10.200000,31:10.2,401,3,purchase,prod_3756,232.39693872394903,purchase
0 days 00:34:14.100000,34:14.1,401,3,page_view,,,
0 days 00:05:50.400000,05:50.4,401,3,logout,,,
0 days 00:44:13.500000,44:13.5,401,3,product_view,prod_3449,,
0 days 00:23:36,23:36.0,401,4,page_view,,,
0 days 00:24:37.500000,24:37.5,401,4,logout,,,
0 days 00:13:33.300000,13:33.3,401,4,product_view,prod_4312,,
0 days 00:09:42,09:42.0,401,4,logout,,,
0 days 00:34:15.900000,34:15.9,401,4,product_view,prod_9526,,
0 days 00:17:03.700000,17:03.7,401,4,logout,,,
0 days 00:09:49.300000,09:49.3,401,5,logout,,,
0 days 00:19:50,19:50.0,401,5,logout,,,
0 days 00:16:40.200000,16:40.2,401,5,page_view,,,
0 days 00:29:31.600000,29:31.6,401,5,product_view,prod_8496,,
0 days 00:30:48.800000,30:48.8,401,5,add_to_cart,prod_7936,,
0 days 00:42:47.100000,42:47.1,401,5,click,,,
0 days 00:34:37.500000,34:37.5,401,5,page_view,,,
0 days 00:48:46.800000,48:46.8,401,5,add_to_cart,prod_6637,,
0 days 00:41:14.900000,41:14.9,401,6,logout,,,
0 days 00:30:19.300000,30:19.3,401,6,add_to_cart,prod_9920,,
0 days 00:50:21.400000,50:21.4,401,6,add_to_cart,prod_1368,,
0 days 00:46:40.700000,46:40.7,401,6,login,,,
0 days 00:48:14.700000,48:14.7,401,6,page_view,,,
0 days 00:02:23.300000,02:23.3,401,6,logout,,,
0 days 00:01:43.700000,01:43.7,401,6,product_view,prod_5009,,
0 days 00:09:29.300000,09:29.3,401,6,login,,,
0 days 00:17:51.500000,17:51.5,401,6,click,,,
0 days 00:35:59.500000,35:59.5,401,6,add_to_cart,prod_1392,,
0 days 00:40:21,40:21.0,401,7,page_view,,,
0 days 00:12:49.600000,12:49.6,401,7,click,,,
0 days 00:30:30.600000,30:30.6,401,7,logout,,,
0 days 00:26:38.600000,26:38.6,401,7,click,,,
0 days 00:53:59.600000,53:59.6,401,7,purchase,prod_8040,438.6470910536905,purchase
0 days 00:35:03.700000,35:03.7,401,7,page_view,,,
